Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2021-01-19 00:00:00.000000 ,3.7873,4.0498,3.6,3.6287,4768719.77,2021-01-19 23:59:59.999000 ,18206626.785967,64919,2296602.21,8774318.879331,0
2021-01-20 00:00:00.000000 ,3.6288,3.7413,3.34,3.7166,4801640.28,2021-01-20 23:59:59.999000 ,17069848.358915,74604,1932023.51,6889066.213538,0
2021-01-21 00:00:00.000000 ,3.7199,3.7411,2.9717,2.9899,4385838.62,2021-01-21 23:59:59.999000 ,14737145.437248,60540,1969558.82,6631085.154938,0
2021-01-22 00:00:00.000000 ,2.9893,3.4992,2.5295,3.3352,6481502.65,2021-01-22 23:59:59.999000 ,20052814.354677,83968,3116221.55,9669577.997652,0
2021-01-23 00:00:00.000000 ,3.3302,3.6,3.3056,3.5079,2269454.7,2021-01-23 23:59:59.999000 ,7924853.012163,33884,1215667.11,4248640.731855,0
2021-01-24 00:00:00.000000 ,3.5018,3.79,3.4781,3.6278,2457759.67,2021-01-24 23:59:59.999000 ,8934610.122345,32628,1200054.56,4371307.3444,0
2021-01-25 00:00:00.000000 ,3.6287,3.9928,3.4398,3.7038,6791542.33,2021-01-25 23:59:59.999000 ,24997969.213301,82263,3317737.42,12228221.988009,0
2021-01-26 00:00:00.000000 ,3.7036,4.097,3.6478,4.041,6618303.9,2021-01-26 23:59:59.999000 ,25778078.437092,75426,3482541.2,13582120.326558,0
2021-01-27 00:00:00.000000 ,4.0418,4.0422,3.5114,3.675,2491757.82,2021-01-27 23:59:59.999000 ,9309018.959412,38794,1151705.71,4306099.296048,0
2021-01-28 00:00:00.000000 ,3.664,3.96,3.6,3.81,2055425.01,2021-01-28 23:59:59.999000 ,7853439.524328,33822,1055600.91,4037852.524404,0
2021-01-29 00:00:00.000000 ,3.8092,3.912,3.6,3.8293,2992168.86,2021-01-29 23:59:59.999000 ,11255370.836075,42872,1516015.16,5705753.913583,0
2021-01-30 00:00:00.000000 ,3.8301,4.3179,3.7667,4.228,3944655.04,2021-01-30 23:59:59.999000 ,15975662.223064,61647,2127339.63,8615904.428315,0
2021-01-31 00:00:00.000000 ,4.228,4.805,4.154,4.2525,5438870.48,2021-01-31 23:59:59.999000 ,24123927.24661,94648,2812948.97,12497054.911005,0
2021-02-01 00:00:00.000000 ,4.2568,4.617,4.1075,4.6148,2097052.47,2021-02-01 23:59:59.999000 ,9013963.451821,43670,1011023.67,4351778.620009,0
2021-02-02 00:00:00.000000 ,4.6148,5.4026,4.4632,5.2331,5278922.61,2021-02-02 23:59:59.999000 ,26689709.64986,107720,2753210.84,13896054.071791,0
2021-02-03 00:00:00.000000 ,5.243,5.783,5.0513,5.7311,3977458.72,2021-02-03 23:59:59.999000 ,21574159.897548,79473,2105065.38,11425990.8692,0
2021-02-04 00:00:00.000000 ,5.7339,6.5426,5.5676,6.4085,5609382.39,2021-02-04 23:59:59.999000 ,33394633.201873,102732,2314301.12,13795465.690298,0
2021-02-05 00:00:00.000000 ,6.4181,7.1438,6.4086,6.7005,4235525.49,2021-02-05 23:59:59.999000 ,28683157.531563,95696,2243646.54,15188188.634288,0
2021-02-06 00:00:00.000000 ,6.7001,6.8181,5.7,6.1225,5040208.25,2021-02-06 23:59:59.999000 ,30867026.916009,112912,2300328.92,14107341.638315,0
2021-02-07 00:00:00.000000 ,6.1219,6.8807,5.75,6.6976,5111066.89,2021-02-07 23:59:59.999000 ,32805036.405193,100168,2688852.11,17292705.188776,0
2021-02-08 00:00:00.000000 ,6.6931,8.078,6.4554,7.855,6719151.08,2021-02-08 23:59:59.999000 ,49942119.465461,119254,3375782.35,25078909.82784,0
2021-02-09 00:00:00.000000 ,7.8651,8.4945,7.55,7.8005,4803489.37,2021-02-09 23:59:59.999000 ,38293809.125972,92202,2515176.91,20094486.646831,0
2021-02-10 00:00:00.000000 ,7.8005,9.09,7.26,9.09,4419421.79,2021-02-10 23:59:59.999000 ,36539932.533117,103167,2276920.28,18846045.065613,0
2021-02-11 00:00:00.000000 ,9.0897,9.7425,8.72,9.2004,5694878.77,2021-02-11 23:59:59.999000 ,52587971.716616,123562,2734762.93,25254896.235974,0
2021-02-12 00:00:00.000000 ,9.2058,9.93,9.0353,9.2,2867258.84,2021-02-12 23:59:59.999000 ,27168226.830558,74162,1373932.34,13023384.467748,0
2021-02-13 00:00:00.000000 ,9.2007,9.5117,8.658,8.7441,3487478.68,2021-02-13 23:59:59.999000 ,31507609.162436,80835,1544045.9,13974106.856358,0
2021-02-14 00:00:00.000000 ,8.7448,9.23,8.5293,8.7158,2889949.04,2021-02-14 23:59:59.999000 ,25413161.64747,72201,1338145.4,11766501.368419,0
2021-02-15 00:00:00.000000 ,8.7234,9.38,7.7,8.8516,3424896.19,2021-02-15 23:59:59.999000 ,29417065.029097,74311,1674730.11,14428120.903882,0
2021-02-16 00:00:00.000000 ,8.866,9.0,7.9601,8.3002,2257217.69,2021-02-16 23:59:59.999000 ,19153014.48074,49157,1033564.66,8772332.427462,0
2021-02-17 00:00:00.000000 ,8.3035,8.45,7.5182,8.2357,3331645.44,2021-02-17 23:59:59.999000 ,26819100.252406,71460,1361489.02,10948685.424619,0
2021-02-18 00:00:00.000000 ,8.2412,9.32,8.23,8.9771,2479859.19,2021-02-18 23:59:59.999000 ,21998195.017925,63813,1190009.48,10547463.799125,0
2021-02-19 00:00:00.000000 ,8.988,11.85,8.5257,11.4912,7106323.06,2021-02-19 23:59:59.999000 ,72459294.279835,170333,3382306.81,34635505.523279,0
2021-02-20 00:00:00.000000 ,11.4845,11.8327,9.754,9.9869,4731324.37,2021-02-20 23:59:59.999000 ,50507984.938603,110824,2350233.79,25151866.665628,0
2021-02-21 00:00:00.000000 ,9.9849,11.6707,9.8101,11.0753,3694265.15,2021-02-21 23:59:59.999000 ,39855306.180938,92042,1857032.87,20052232.439752,0
2021-02-22 00:00:00.000000 ,11.0738,14.8,9.1,14.4191,14711670.8,2021-02-22 23:59:59.999000 ,169938699.228894,307004,7451304.28,85805783.022519,0
2021-02-23 00:00:00.000000 ,14.4176,15.8888,11.47,15.2244,24306320.76,2021-02-23 23:59:59.999000 ,343036326.062575,548657,11887287.46,167776263.139374,0
2021-02-24 00:00:00.000000 ,15.2389,18.2052,14.7917,17.1691,10777544.75,2021-02-24 23:59:59.999000 ,177956628.838101,248041,5595243.98,92461306.997563,0
2021-02-25 00:00:00.000000 ,17.1745,17.69,13.6579,13.8442,9520373.92,2021-02-25 23:59:59.999000 ,151275933.818703,210627,4851015.2,77197221.439295,0
2021-02-26 00:00:00.000000 ,13.8565,15.5083,13.1,13.5962,8029513.17,2021-02-26 23:59:59.999000 ,113366684.183196,188509,3969929.95,56090649.271344,0
2021-02-27 00:00:00.000000 ,13.5864,14.8359,13.01,13.1916,6232463.19,2021-02-27 23:59:59.999000 ,86421910.083089,166289,3090805.34,42877788.449485,0
2021-02-28 00:00:00.000000 ,13.1853,13.7739,11.417,13.0887,7231344.75,2021-02-28 23:59:59.999000 ,90254864.658408,181689,3640193.55,45427145.402293,0
2021-03-01 00:00:00.000000 ,13.08,15.5469,13.0102,14.9855,5511248.26,2021-03-01 23:59:59.999000 ,80299278.758967,155523,2825774.63,41171976.298422,0
2021-03-02 00:00:00.000000 ,14.9989,15.25,13.3544,13.9438,4128426.11,2021-03-02 23:59:59.999000 ,58918570.783889,111524,2083806.42,29627020.122104,0
2021-03-03 00:00:00.000000 ,13.9546,14.738,13.7018,14.0742,3277327.93,2021-03-03 23:59:59.999000 ,46641795.220439,96740,1609658.78,22905838.537247,0
2021-03-04 00:00:00.000000 ,14.0936,14.2737,12.736,13.0508,2764372.37,2021-03-04 23:59:59.999000 ,37143577.894612,75817,1365819.49,18333238.806363,0
2021-03-05 00:00:00.000000 ,13.0649,13.0992,12.1251,12.5382,2069391.25,2021-03-05 23:59:59.999000 ,25992581.667972,58681,1009368.94,12691982.171562,0
2021-03-06 00:00:00.000000 ,12.5507,13.31,11.9,13.0421,3061674.23,2021-03-06 23:59:59.999000 ,38310955.352192,89887,1441561.65,18052284.496175,0
2021-03-07 00:00:00.000000 ,13.0443,14.014,12.7049,13.8174,2999418.25,2021-03-07 23:59:59.999000 ,40433938.28287,85302,1313488.13,17694072.39671,0
2021-03-08 00:00:00.000000 ,13.8174,13.906,12.996,13.6028,2116684.52,2021-03-08 23:59:59.999000 ,28420084.283378,63521,1082181.79,14530451.796885,0
2021-03-09 00:00:00.000000 ,13.608,14.9921,13.1985,14.839,2594490.9,2021-03-09 23:59:59.999000 ,36980232.038198,73810,1245908.33,17786513.457148,0
2021-03-10 00:00:00.000000 ,14.85,15.2118,14.0525,14.2048,1943926.1,2021-03-10 23:59:59.999000 ,28288700.219665,60520,1029288.23,14987729.153647,0
2021-03-11 00:00:00.000000 ,14.2011,16.3222,13.67,16.031,4125742.57,2021-03-11 23:59:59.999000 ,61653754.148963,103981,2036854.0,30482899.947487,0
2021-03-12 00:00:00.000000 ,16.0519,16.5,14.0803,14.5597,3678388.38,2021-03-12 23:59:59.999000 ,56522592.893258,110363,1817303.63,27974238.736175,0
2021-03-13 00:00:00.000000 ,14.5532,15.4072,13.8439,15.3033,2632320.37,2021-03-13 23:59:59.999000 ,38570674.500294,74627,1275402.31,18719205.969346,0
2021-03-14 00:00:00.000000 ,15.2902,15.376,14.3399,14.4605,1750244.94,2021-03-14 23:59:59.999000 ,25743993.252414,57342,914537.37,13455091.985917,0
2021-03-15 00:00:00.000000 ,14.461,14.8214,13.6179,14.1577,2020949.93,2021-03-15 23:59:59.999000 ,28644014.169331,63118,950870.01,13481903.584315,0
2021-03-16 00:00:00.000000 ,14.1586,14.2933,13.1389,13.6392,2501657.49,2021-03-16 23:59:59.999000 ,34213686.415383,74993,1171250.36,16027147.199211,0
2021-03-17 00:00:00.000000 ,13.6379,14.2685,13.0326,14.2018,1703006.56,2021-03-17 23:59:59.999000 ,23249828.712251,56596,860461.25,11743847.390212,0
2021-03-18 00:00:00.000000 ,14.1987,14.75,13.957,14.204,1576671.71,2021-03-18 23:59:59.999000 ,22525364.901113,53867,785243.5,11216730.909786,0
2021-03-19 00:00:00.000000 ,14.2153,14.4883,13.8554,14.1552,1461762.29,2021-03-19 23:59:59.999000 ,20715848.138351,46881,711714.61,10087102.709397,0
2021-03-20 00:00:00.000000 ,14.1588,14.9793,14.09,14.1894,1393209.56,2021-03-20 23:59:59.999000 ,20257722.910337,52559,714844.73,10400994.407193,0
2021-03-21 00:00:00.000000 ,14.1788,14.3636,13.638,14.3372,1191850.82,2021-03-21 23:59:59.999000 ,16710937.908478,43656,576591.16,8085618.938185,0
2021-03-22 00:00:00.000000 ,14.3372,16.59,14.1697,14.7964,5102991.54,2021-03-22 23:59:59.999000 ,80202279.764827,157441,2349519.97,36910246.002599,0
2021-03-23 00:00:00.000000 ,14.7962,15.227,14.0146,14.1552,2004427.43,2021-03-23 23:59:59.999000 ,29200863.470128,62202,957233.86,13953545.800594,0
2021-03-24 00:00:00.000000 ,14.1433,15.3719,13.5842,13.5973,2317339.72,2021-03-24 23:59:59.999000 ,33720016.229751,76944,1117959.39,16276629.84652,0
2021-03-25 00:00:00.000000 ,13.5844,13.7329,12.47,12.9787,2292323.1,2021-03-25 23:59:59.999000 ,30105541.655817,71423,1165756.72,15303507.918191,0
2021-03-26 00:00:00.000000 ,12.9789,14.7921,12.3043,14.7664,2972281.77,2021-03-26 23:59:59.999000 ,40946344.199711,94547,1368435.47,18848086.200553,0
2021-03-27 00:00:00.000000 ,14.7751,16.8,14.7173,16.4589,4053893.7,2021-03-27 23:59:59.999000 ,63898875.327585,116137,2005986.55,31654067.957926,0
2021-03-28 00:00:00.000000 ,16.4516,19.38,16.3049,18.0645,7200727.49,2021-03-28 23:59:59.999000 ,131121238.871813,218108,3682076.61,67101556.063191,0
2021-03-29 00:00:00.000000 ,18.0645,19.0,17.6439,18.9504,3064381.78,2021-03-29 23:59:59.999000 ,56347906.972913,101831,1499827.9,27598464.899591,0
2021-03-30 00:00:00.000000 ,18.9504,20.87,18.9105,19.0685,3808354.1,2021-03-30 23:59:59.999000 ,75587274.760449,124415,1911936.24,37934771.144919,0
2021-03-31 00:00:00.000000 ,19.0645,19.8154,18.0,19.3861,2784733.45,2021-03-31 23:59:59.999000 ,53121280.865585,97083,1371851.71,26180803.544602,0
2021-04-01 00:00:00.000000 ,19.3818,20.3583,18.7433,19.0443,2230609.34,2021-04-01 23:59:59.999000 ,43548214.197199,75608,1021182.47,19975109.44992,0
2021-04-02 00:00:00.000000 ,19.0443,19.8003,18.345,19.7501,1773300.55,2021-04-02 23:59:59.999000 ,33917396.911248,61912,799075.35,15291277.364856,0
2021-04-03 00:00:00.000000 ,19.7513,23.8476,19.7228,22.5,6266319.5,2021-04-03 23:59:59.999000 ,137391230.217785,209602,2980328.55,65304006.928534,0
2021-04-04 00:00:00.000000 ,22.4672,25.5309,21.9867,23.7755,5274539.83,2021-04-04 23:59:59.999000 ,126161802.440904,193109,2767342.05,66134166.461392,0
2021-04-05 00:00:00.000000 ,23.7755,24.78,22.7664,22.9717,2821214.21,2021-04-05 23:59:59.999000 ,66850404.146919,112164,1369778.56,32500174.363902,0
2021-04-06 00:00:00.000000 ,22.9876,25.3,21.7554,25.0548,3326493.23,2021-04-06 23:59:59.999000 ,78333293.278892,141766,1671251.22,39488986.709201,0
2021-04-07 00:00:00.000000 ,25.0548,27.5203,22.9078,26.5385,7815658.63,2021-04-07 23:59:59.999000 ,201814363.689801,296563,4302395.91,111384225.663984,0
2021-04-08 00:00:00.000000 ,26.537,27.9951,25.6431,26.9384,4209553.61,2021-04-08 23:59:59.999000 ,112559503.065008,170594,2208400.5,59082898.931168,0
2021-04-09 00:00:00.000000 ,26.9261,29.0,26.7097,27.6172,3037133.3,2021-04-09 23:59:59.999000 ,85351831.609869,144968,1584720.66,44516823.491353,0
2021-04-10 00:00:00.000000 ,27.6194,28.2948,25.9017,26.8021,2705997.06,2021-04-10 23:59:59.999000 ,73911290.607029,132263,1394036.7,38120726.707671,0
2021-04-11 00:00:00.000000 ,26.7993,28.649,25.5131,27.8517,2517685.81,2021-04-11 23:59:59.999000 ,67836753.328399,126583,1261633.25,33996510.352331,0
2021-04-12 00:00:00.000000 ,27.8598,29.9295,26.8049,28.5424,2842013.26,2021-04-12 23:59:59.999000 ,80542411.86851,149081,1384788.9,39306757.220153,0
2021-04-13 00:00:00.000000 ,28.5266,28.8162,26.2616,27.4507,2275774.43,2021-04-13 23:59:59.999000 ,62367159.936301,114743,1125013.67,30847870.076341,0
2021-04-14 00:00:00.000000 ,27.4571,27.5613,24.7,26.4067,3623963.28,2021-04-14 23:59:59.999000 ,94840132.118805,165111,1733511.1,45381024.984044,0
2021-04-15 00:00:00.000000 ,26.4182,28.2,25.4479,27.7816,2146653.64,2021-04-15 23:59:59.999000 ,57745447.741172,113692,1070372.58,28834473.582448,0
2021-04-16 00:00:00.000000 ,27.7946,28.2571,24.8547,25.2996,2673912.32,2021-04-16 23:59:59.999000 ,70603854.3893,125994,1309286.25,34496142.964664,0
2021-04-17 00:00:00.000000 ,25.2926,26.7914,24.8181,24.85,2442737.39,2021-04-17 23:59:59.999000 ,63171961.762013,113942,1127143.43,29187282.640293,0
2021-04-18 00:00:00.000000 ,24.8517,32.99,21.1,32.3358,11699397.05,2021-04-18 23:59:59.999000 ,322873223.287968,560886,5597783.33,155414599.029137,0
2021-04-19 00:00:00.000000 ,32.3324,36.095,29.8066,31.4711,12075270.9,2021-04-19 23:59:59.999000 ,395020951.613176,599790,6073787.01,199282532.018205,0
2021-04-20 00:00:00.000000 ,31.5303,32.8,28.81,31.7028,7036100.92,2021-04-20 23:59:59.999000 ,216033040.836129,319269,3351718.56,102817726.665441,0
2021-04-21 00:00:00.000000 ,31.6939,35.1801,30.1101,32.5534,6573327.09,2021-04-21 23:59:59.999000 ,215427917.004327,343021,3117168.66,102368610.902699,0
2021-04-22 00:00:00.000000 ,32.5965,41.1587,31.4586,38.9,14017530.86,2021-04-22 23:59:59.999000 ,522706696.08916,709708,6996621.21,261094962.281031,0
2021-04-23 00:00:00.000000 ,38.8718,41.74,31.4936,37.3893,14705148.48,2021-04-23 23:59:59.999000 ,523364025.242309,617636,7135812.12,254487581.812874,0
2021-04-24 00:00:00.000000 ,37.3018,43.6397,34.5861,40.8401,9722785.06,2021-04-24 23:59:59.999000 ,378538393.899074,510976,4943898.11,192739668.747577,0
2021-04-25 00:00:00.000000 ,40.8525,48.644,40.572,47.405,11964753.801,2021-04-25 23:59:59.999000 ,530145484.409496,701331,6029835.311,267169814.6536657,0
2021-04-26 00:00:00.000000 ,47.395,48.499,43.267,43.878,11079170.602,2021-04-26 23:59:59.999000 ,510656400.888738,697927,5637510.904,259812004.38855,0
2021-04-27 00:00:00.000000 ,43.884,46.606,42.5,43.147,7101848.718,2021-04-27 23:59:59.999000 ,315533192.401205,487171,3636886.592,161606249.044148,0
2021-04-28 00:00:00.000000 ,43.147,46.962,40.516,44.833,7855066.319,2021-04-28 23:59:59.999000 ,347808465.69507,560767,3943050.919,174854649.272198,0
2021-04-29 00:00:00.000000 ,44.831,46.233,40.906,42.484,5805381.221,2021-04-29 23:59:59.999000 ,251627153.968543,416105,2830856.455,122910446.812294,0
2021-04-30 00:00:00.000000 ,42.452,44.313,41.21,42.786,3302673.311,2021-04-30 23:59:59.999000 ,141789174.448049,258432,1602966.696,68855795.402278,0
2021-05-01 00:00:00.000000 ,42.786,49.88,42.001,49.67,5804048.045,2021-05-01 23:59:59.999000 ,267045680.136971,476481,3055460.264,140649823.510724,0
2021-05-02 00:00:00.000000 ,49.646,49.99,45.904,46.897,3794411.245,2021-05-02 23:59:59.999000 ,179774455.900234,321216,1827344.422,86654918.330514,0
2021-05-03 00:00:00.000000 ,46.926,49.0,44.774,45.912,3686007.369,2021-05-03 23:59:59.999000 ,174276397.094595,313751,1808320.757,85607608.380517,0
2021-05-04 00:00:00.000000 ,45.935,47.81,42.26,42.636,4180557.381,2021-05-04 23:59:59.999000 ,188277042.525307,342455,1975193.432,89064602.63419,0
2021-05-05 00:00:00.000000 ,42.636,46.0,42.305,44.98,2772821.523,2021-05-05 23:59:59.999000 ,123635464.329988,229512,1349767.842,60173910.433235,0
2021-05-06 00:00:00.000000 ,44.965,44.98,42.55,43.496,2337263.012,2021-05-06 23:59:59.999000 ,102163369.963182,178097,1105862.829,48354712.002681,0
2021-05-07 00:00:00.000000 ,43.496,46.243,41.42,43.182,3259646.399,2021-05-07 23:59:59.999000 ,141988293.018936,282796,1705956.052,74303592.218333,0
2021-05-08 00:00:00.000000 ,43.154,46.65,42.275,45.612,2539093.011,2021-05-08 23:59:59.999000 ,112805791.971977,227222,1276824.495,56802476.317658,0
2021-05-09 00:00:00.000000 ,45.632,47.15,42.6,44.33,3095018.717,2021-05-09 23:59:59.999000 ,138870748.080674,253642,1475199.159,66255109.702424,0
2021-05-10 00:00:00.000000 ,44.33,45.89,39.0,42.854,2869549.017,2021-05-10 23:59:59.999000 ,124756005.351221,252549,1355704.559,58952385.166523,0
2021-05-11 00:00:00.000000 ,42.868,45.18,39.7,44.538,2758407.694,2021-05-11 23:59:59.999000 ,115628588.75262,238856,1380010.932,57925752.737532,0
2021-05-12 00:00:00.000000 ,44.579,49.243,42.18,43.709,7592760.128,2021-05-12 23:59:59.999000 ,348904390.326094,579441,3770439.357,173546657.013632,0
2021-05-13 00:00:00.000000 ,43.394,45.501,37.43,41.049,7162647.061,2021-05-13 23:59:59.999000 ,299309995.222707,497211,3564811.135,149337117.066971,0
2021-05-14 00:00:00.000000 ,41.051,44.897,39.901,42.7,3421838.277,2021-05-14 23:59:59.999000 ,144598209.93172,254778,1714758.086,72472681.967213,0
2021-05-15 00:00:00.000000 ,42.697,45.5,39.305,43.486,3357108.617,2021-05-15 23:59:59.999000 ,140531821.079396,279668,1686281.119,70812309.716226,0
2021-05-16 00:00:00.000000 ,43.462,52.6,41.602,46.85,13162867.429,2021-05-16 23:59:59.999000 ,619838806.0919969,900493,6710855.218,316398892.280726,0
2021-05-17 00:00:00.000000 ,46.85,51.985,43.01,46.708,13839076.478,2021-05-17 23:59:59.999000 ,670057766.317604,909050,6849414.01,331731650.786975,0
2021-05-18 00:00:00.000000 ,46.747,58.38,46.051,55.977,12538546.698,2021-05-18 23:59:59.999000 ,665410806.089472,867912,6533923.085,346234866.182635,0
2021-05-19 00:00:00.000000 ,55.969,57.691,26.5,34.988,22259967.849,2021-05-19 23:59:59.999000 ,985527942.9354272,1402768,10763333.931,477695598.61354095,0
2021-05-20 00:00:00.000000 ,34.987,53.0,32.0,44.42,17869805.908,2021-05-20 23:59:59.999000 ,772138094.4802061,1040786,9149700.341,395872058.486216,0
2021-05-21 00:00:00.000000 ,44.367,47.7,33.673,38.925,13740700.641,2021-05-21 23:59:59.999000 ,555354956.609492,827866,6712870.695,271670904.900218,0
2021-05-22 00:00:00.000000 ,38.925,40.0,31.134,31.222,10122098.005,2021-05-22 23:59:59.999000 ,359703861.220408,651683,4941735.885,175686646.856943,0
2021-05-23 00:00:00.000000 ,31.222,32.4,19.117,24.536,25787150.864,2021-05-23 23:59:59.999000 ,632115869.638851,1266144,12844212.965,313918250.363881,0
2021-05-24 00:00:00.000000 ,24.53,32.19,24.496,31.416,15414302.323,2021-05-24 23:59:59.999000 ,443929987.514046,771534,7847437.331,226238765.009335,0
2021-05-25 00:00:00.000000 ,31.42,33.195,25.915,29.973,10300933.608,2021-05-25 23:59:59.999000 ,298415170.731741,577950,5045450.239,146243188.375431,0
2021-05-26 00:00:00.000000 ,29.985,37.25,28.858,35.43,10601343.234,2021-05-26 23:59:59.999000 ,358243359.566401,656660,5482317.224,185065681.601275,0
2021-05-27 00:00:00.000000 ,35.427,35.594,30.976,33.747,5698854.676,2021-05-27 23:59:59.999000 ,191965509.913526,369106,2770870.034,93400143.690502,0
2021-05-28 00:00:00.000000 ,33.761,34.551,28.0,28.989,6370726.751,2021-05-28 23:59:59.999000 ,194317729.830184,361849,3073365.326,93720612.366027,0
2021-05-29 00:00:00.000000 ,28.993,30.066,25.7,27.388,3911549.6,2021-05-29 23:59:59.999000 ,109362582.78609,213125,1863837.748,52159301.389713,0
2021-05-30 00:00:00.000000 ,27.407,29.781,25.586,28.588,3964240.919,2021-05-30 23:59:59.999000 ,111975244.538995,204751,1972933.639,55649157.210053,0
2021-05-31 00:00:00.000000 ,28.573,33.014,27.489,32.75,5173286.471,2021-05-31 23:59:59.999000 ,160794249.932761,301346,2655867.324,82639652.0862,0
2021-06-01 00:00:00.000000 ,32.759,33.285,29.852,30.938,4046865.202,2021-06-01 23:59:59.999000 ,127601407.34258,244478,2008336.419,63385125.61372,0
2021-06-02 00:00:00.000000 ,30.931,35.129,30.402,33.994,4549289.133,2021-06-02 23:59:59.999000 ,150880106.234414,257770,2319049.772,76859045.239318,0
2021-06-03 00:00:00.000000 ,33.994,41.523,33.736,39.602,7862225.094,2021-06-03 23:59:59.999000 ,299415873.032833,502187,3877580.791,147604988.646454,0
2021-06-04 00:00:00.000000 ,39.599,39.737,34.187,37.338,8825815.938,2021-06-04 23:59:59.999000 ,328450531.481096,583340,4244874.315,158125934.045338,0
2021-06-05 00:00:00.000000 ,37.356,42.787,36.982,39.633,8654823.195,2021-06-05 23:59:59.999000 ,349869352.640525,626772,4355413.398,176118617.020269,0
2021-06-06 00:00:00.000000 ,39.663,43.4,38.912,42.205,6151664.294,2021-06-06 23:59:59.999000 ,254022477.410977,396217,3100373.19,128135229.631986,0
2021-06-07 00:00:00.000000 ,42.2,44.2,37.8,38.235,8050031.335,2021-06-07 23:59:59.999000 ,337872362.546919,532459,3887195.128,163240834.94002,0
2021-06-08 00:00:00.000000 ,38.2,42.596,33.6,41.245,16902544.675,2021-06-08 23:59:59.999000 ,635390288.373884,963195,8420480.071,316829842.499467,0
2021-06-09 00:00:00.000000 ,41.245,44.0,39.291,42.032,10764252.936,2021-06-09 23:59:59.999000 ,454086698.189658,731919,5580749.794,235600070.28544,0
2021-06-10 00:00:00.000000 ,42.032,43.097,39.459,41.105,5155108.071,2021-06-10 23:59:59.999000 ,213330357.219946,354655,2536155.55,105006371.305711,0
2021-06-11 00:00:00.000000 ,41.091,41.376,35.074,36.157,4760990.078,2021-06-11 23:59:59.999000 ,182293620.081256,311982,2244030.295,86038117.903683,0
2021-06-12 00:00:00.000000 ,36.131,37.64,34.1,36.476,5196242.998,2021-06-12 23:59:59.999000 ,187288052.406729,312291,2562438.933,92434972.006089,0
2021-06-13 00:00:00.000000 ,36.492,39.442,34.72,38.706,4063329.112,2021-06-13 23:59:59.999000 ,150202838.217655,266808,2053249.76,75966990.800808,0
2021-06-14 00:00:00.000000 ,38.713,40.561,36.627,39.694,4590144.279,2021-06-14 23:59:59.999000 ,177057758.588132,322569,2240839.2,86453814.147521,0
2021-06-15 00:00:00.000000 ,39.7,41.741,39.154,39.536,3725999.561,2021-06-15 23:59:59.999000 ,150827423.618637,278396,1806695.316,73183494.85722,0
2021-06-16 00:00:00.000000 ,39.513,41.75,37.455,39.728,5055331.868,2021-06-16 23:59:59.999000 ,199446618.363721,370363,2489842.115,98265653.361373,0
2021-06-17 00:00:00.000000 ,39.73,41.264,38.211,39.265,3274621.978,2021-06-17 23:59:59.999000 ,130590317.812374,240293,1600650.766,63838341.846377,0
